,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
164,0.01952762241962785,0.872471531178482,0.0,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
165,0.024776644989381574,0.8251848351827846,0.6199989318847656,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
166,0.021829775984050653,0.8343222841661633,0.4999992847442627,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
167,0.015993699647763825,0.8923988848545311,0.6199989318847656,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
168,0.03156946885805365,0.852773972030687,0.3726503849029541,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
169,-0.009588892240919522,0.9647398520914773,0.5526466369628906,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
170,0.012926570854352431,0.9401441372280711,0.5545289516448975,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
171,-0.006123423849454254,0.9816021199765929,0.6726469993591309,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
172,-0.001334336535350744,0.9966091489127743,0.612647294998169,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
173,-0.048959044270357716,0.793022359892918,0.4926469326019287,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
174,-0.006259940903973979,0.9766987685800365,0.48999786376953125,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
175,0.010329525343969938,0.9621523680080726,0.5499975681304932,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
176,0.006285184806378054,0.9832828441343122,0.9199962615966797,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
177,-0.07738529026479432,0.7761473308233958,0.7399983406066895,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
178,-0.07888405790739474,0.7788600903708448,0.48999619483947754,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
179,-0.12428360120787867,0.6423724410764144,0.7399983406066895,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
180,0.020037092951234757,0.8394224248089137,0.24996209144592285,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,33.0,g4
181,0.0363357520533821,0.7165038425372228,0.6899974346160889,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,34.0,g4
182,0.06859080991949085,0.448267998487755,0.37999796867370605,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,35.0,g4
183,-0.006595123074878925,0.953047851717114,0.4999992847442627,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,33.0,g4
184,0.025274590477743712,0.832705601226164,0.929997444152832,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,34.0,g4
185,0.03645697315570811,0.747849025376174,1.1800355911254883,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,35.0,g4
186,-0.016472778461672843,0.9310566976394822,0.4926469326019287,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,33.0,g6
187,0.004913300452514931,0.9594486491703481,0.8701326847076416,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,34.0,g6
188,0.061002719956113616,0.7207088795870201,0.2526369094848633,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,35.0,g6
189,-0.05086650851046779,0.7996119921834672,0.6726469993591309,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,33.0,g6
190,0.007497323737154205,0.9656031735887233,1.2373886108398438,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,34.0,g6
191,-0.02532880229686792,0.9009289350753207,0.5526466369628906,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,35.0,g6
192,-0.00893641056249952,0.9692021664407892,0.48999810218811035,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,33.0,g8
193,0.03628445694988882,0.8803532945210125,0.8499972820281982,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,34.0,g8
194,0.05856256993545068,0.7887280427445063,0.6799964904785156,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,35.0,g8
195,-0.09867568125219102,0.7212788131362426,0.7999978065490723,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,33.0,g8
196,-0.05497475842808862,0.8421296792138823,1.3499958515167236,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,34.0,g8
197,-0.11199330410520345,0.677788927023476,0.6099967956542969,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,35.0,g8
198,0.011374829872335089,0.9097831602416474,1.1800355911254883,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,33.0,g4
199,0.0152501521248126,0.8683501349842997,0.6299972534179688,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,34.0,g4
200,0.1040355656989403,0.19417815275062622,0.0,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,35.0,g4
201,-0.014890600165008637,0.8868535965534968,0.4999992847442627,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,33.0,g4
202,-0.018607939143563065,0.8671727315624802,0.8699972629547119,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,34.0,g4
203,0.019271857579861884,0.866405369200651,1.0499606132507324,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,35.0,g4
204,-0.01001901796381862,0.9541349224591287,0.3123457431793213,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,33.0,g6
205,0.06758161663411133,0.6952475673017838,0.6726469993591309,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,34.0,g6
206,0.08493512116747455,0.6164414515308909,0.3123457431793213,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,35.0,g6
207,-0.033721712401199935,0.8621883821675997,0.6829571723937988,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,33.0,g6
208,-0.020122245094987893,0.9241826278253822,1.2301299571990967,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,34.0,g6
209,-0.051509841213172106,0.7874202676815111,0.4926469326019287,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,35.0,g6
210,0.014774780418506555,0.950061877230661,0.42999768257141113,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,33.0,g8
211,0.03953199636422214,0.8644030178709519,0.7999978065490723,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,34.0,g8
212,0.08303874517079765,0.6923669876985703,0.4199988842010498,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,35.0,g8
213,-0.13928193939668093,0.602369481364543,0.42999935150146484,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,33.0,g8
214,-0.020919426701470782,0.9396052762218498,2.0899925231933594,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,34.0,g8
215,-0.12199072067884019,0.6532074554421101,0.7999978065490723,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,35.0,g8
216,0.015529830035304075,0.899456316272457,0.1300358772277832,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,33.0,g4
217,0.03572048758331928,0.7459764454762878,0.31003737449645996,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,34.0,g4
